"from_symbol","to_symbol","combined_score"
"TAF12","POLR2H",0.925
"TAF12","CCNH",0.907
"SLC9A1","PPP3CA",0.912
"SLC9A1","MSN",0.997
"SLC9A1","ROCK1",0.966
"SLC9A1","PRKCE",0.903
"SLC9A1","ABCD4",0.725
"SLC9A1","PRKCB",0.911
"SLC9A1","EZR",0.998
"SLC9A1","CD44",0.86
"SLC9A1","CALM1",0.948
"SLC9A1","ABCA2",0.752
"SLC9A1","HSPA4",0.759
"SLC9A1","PRKACB",0.938
"SLC9A1","RDX",0.993
"SLC9A1","ROCK2",0.916
"SLC9A1","CALM2",0.903
"SLC9A1","CA2",0.954
"SLC9A1","CHP2",0.981
"SLC9A1","ABCB8",0.743
"SLC9A1","TESC",0.985
"SLC9A1","ATP1B1",0.785
"SLC9A1","SLC4A7",0.743
"SLC9A1","AKT1",0.749
"SLC9A1","CHP1",0.997
"SLC9A1","SLC4A4",0.749
"SLC9A1","ATP2A2",0.798
"SLC9A1","ATP1A1",0.821
"SLC9A1","PRKACA",0.94
"SLC9A1","CALM3",0.991
"SLC9A1","PRKCA",0.916
"SLC9A1","PLN",0.72
"SLC9A1","ATP1B3",0.734
"SLC9A1","SLC9B2",0.89
"GATB","PC",0.837
"GATB","PPAT",0.89
"GATB","GLUD2",0.809
"GATB","QRSL1",0.999
"GATB","MCCC1",0.72
"GATB","GFPT1",0.811
"GATB","FAAH2",0.992
"GATB","DARS2",0.999
"GATB","GATC",0.999
"GATB","GLS",0.795
"GATB","PTRH2",0.793
"GATB","SLX4",0.879
"GATB","RIMKLA",0.761
"GATB","DARS1",0.987
"GATB","ACACB",0.816
"GATB","QARS1",0.993
"GATB","GLUL",0.821
"GATB","MRPL58",0.852
"GATB","MCCC2",0.793
"GATB","GMPS",0.949
"GATB","COX16",0.793
"GATB","ACACA",0.818
"GATB","EARS2",0.958
"GATB","RPL39L",0.831
"GATB","CTPS1",0.736
"GATB","ALDH18A1",0.87
"GATB","FDXR",0.815
"GATB","IAH1",0.81
"GATB","EPRS1",0.979
"GATB","RPL39",0.831
"GATB","RIMKLB",0.761
"GATB","NELFCD",0.713
"GATB","CTPS2",0.742
"GATB","GLUD1",0.81
"GATB","PCCB",0.852
"GATB","PCCA",0.736
"GATB","NARS2",0.995
"EHBP1","EHD3",0.981
"EHBP1","RAB10",0.896
"EHBP1","PDLIM5",0.717
"EHBP1","EHD1",0.809
"EHBP1","RAB8A",0.986
"SLC7A6OS","POLR2D",0.767
"SLC7A6OS","POLR2E",0.823
"SLC7A6OS","POLR2B",0.826
"LCAT","CEPT1",0.93
"LCAT","PSMB10",0.782
"LCAT","PLD3",0.913
"LCAT","APOL1",0.876
"LCAT","PLTP",0.95
"LCAT","APOD",0.859
"LCAT","PTDSS1",0.918
"LCAT","PLA2G7",0.836
"LCAT","SAA1",0.718
"LCAT","LYPLA1",0.923
"LCAT","PNPLA6",0.92
"LCAT","APOM",0.885
"LCAT","DBI",0.745
"LCAT","ABCG1",0.717
"LCAT","IGLL5",0.907
"LCAT","PLD1",0.921
"LCAT","PLAAT3",0.914
"LCAT","PSKH1",0.811
"LCAT","APP",0.754
"LCAT","ABCA1",0.912
"LCAT","PCYOX1",0.771
"LCAT","SELENOS",0.72
"LCAT","PLB1",0.921
"LCAT","PEX3",0.721
"LCAT","PLD4",0.907
"LCAT","APOC1",0.973
"LCAT","PNPLA7",0.931
"LCAT","CLU",0.891
"LCAT","LPL",0.893
"CDH3","CTNNA1",0.93
"CDH3","CTNNB1",0.995
"CDH3","CDH11",0.801
"CDH3","TJP1",0.95
"CDH3","CTNND1",0.975
"CDH3","CDH13",0.728
"CDH3","JUP",0.847
"CDH3","CD2AP",0.853
"CDH3","KIRREL1",0.78
"IFT46","KIF3B",0.804
"IFT46","TRAF3IP1",0.998
"IFT46","IFT57",0.999
"IFT46","IFT27",0.999
"IFT46","IFT80",0.998
"IFT46","WDR35",0.881
"IFT46","ARL13B",0.892
"IFT46","IFT140",0.898
"IFT46","CLUAP1",0.995
"IFT46","IFT122",0.886
"IFT46","TTC26",0.999
"IFT46","IFT74",0.999
"IFT46","WDR19",0.896
"IFT46","TTC30B",0.999
"IFT46","IFT22",0.999
"IFT46","IFT52",0.999
"IFT46","IFT88",0.999
"IFT46","IFT20",0.991
"IFT46","TTC30A",0.987
"NECTIN1","ACKR1",0.994
"NECTIN1","AFDN",0.999
"NECTIN1","NECTIN3",0.997
"NECTIN1","NECTIN4",0.986
"NECTIN1","CD96",0.992
"NECTIN1","CTNND1",0.867
"NECTIN1","F11R",0.707
"NECTIN1","PARD3",0.976
"NECTIN1","PVR",0.706
"NECTIN1","IRF6",0.764
"NECTIN1","TNFRSF14",0.887
"NECTIN1","TIGIT",0.978
"NECTIN1","CTNNB1",0.891
"NECTIN1","CDH5",0.844
"SC5D","FADS1",0.976
"SC5D","DHCR24",0.984
"SC5D","SIGMAR1",0.869
"SC5D","MAT2B",0.717
"SC5D","NSDHL",0.975
"SC5D","EBP",0.995
"SC5D","HSD3B7",0.829
"SC5D","FDPS",0.77
"SC5D","HMGCS1",0.903
"SC5D","SDR42E1",0.748
"SC5D","DHCR7",0.998
"SC5D","LBR",0.941
"SC5D","LSS",0.989
"SC5D","MVD",0.754
"SC5D","SREBF2",0.776
"SC5D","FDFT1",0.996
"SC5D","TM7SF2",0.974
"SC5D","SQLE",0.933
"SC5D","HMGCR",0.818
"SC5D","FAXDC2",0.965
"SC5D","IDI1",0.835
"SC5D","HMGCS2",0.717
"SC5D","CH25H",0.969
"ARCN1","AP2B1",0.786
"ARCN1","COPZ1",0.999
"ARCN1","COPG2",0.99
"ARCN1","COPG1",0.999
"ARCN1","STX5",0.735
"ARCN1","TMED10",0.923
"ARCN1","USO1",0.721
"ARCN1","RAB1A",0.706
"ARCN1","PRR15L",0.727
"ARCN1","ARF1",0.816
"ARCN1","GOLPH3",0.887
"ARCN1","SEC22B",0.731
"ARCN1","SEC13",0.725
"ARCN1","ARFGAP2",0.878
"ARCN1","ARF4",0.75
"ARCN1","COPE",0.999
"ARCN1","TMED3",0.754
"ARCN1","DIPK2A",0.753
"ARCN1","COPZ2",0.979
"ARCN1","SCYL1",0.932
"ARCN1","SEC31A",0.723
"ARCN1","COPB2",0.999
"ARCN1","KDELR1",0.757
"ARCN1","TMED7",0.78
"ARCN1","COPA",0.999
"TREH","GALM",0.817
"TREH","SI",0.753
"TREH","MGAM2",0.742
"TREH","GNE",0.812
"CBL","BTK",0.851
"CBL","FGR",0.766
"CBL","MMAA",0.851
"CBL","TRAF6",0.905
"CBL","JAK2",0.79
"CBL","UBE2L3",0.998
"CBL","FGFR4",0.712
"CBL","SYK",0.997
"CBL","MET",0.999
"CBL","SHC1",0.996
"CBL","UBA52",0.948
"CBL","EPS15L1",0.864
"CBL","ITSN1",0.843
"CBL","SOS1",0.827
"CBL","PIK3CD",0.722
"CBL","BCAR1",0.926
"CBL","YES1",0.709
"CBL","GAB2",0.744
"CBL","PLCG2",0.843
"CBL","ERBB3",0.732
"CBL","SH2B2",0.991
"CBL","GRB2",0.999
"CBL","BCR",0.971
"CBL","PXN",0.871
"CBL","PTK2B",0.935
"CBL","MMAB",0.829
"CBL","MMADHC",0.792
"CBL","HCK",0.93
"CBL","INPPL1",0.965
"CBL","ARHGEF7",0.989
"CBL","STAT5A",0.755
"CBL","RAPGEF1",0.999
"CBL","YWHAQ",0.803
"CBL","YWHAZ",0.899
"CBL","UBB",0.951
"CBL","IGF1R",0.853
"CBL","EPN1",0.866
"CBL","FN1",0.944
"CBL","CD5",0.808
"CBL","LRIG1",0.844
"CBL","FRS2",0.924
"CBL","CBLB",0.948
"CBL","VAV2",0.747
"CBL","MST1R",0.868
"CBL","SPRY1",0.903
"CBL","SH3GL1",0.887
"CBL","MTR",0.757
"CBL","EPHA2",0.926
"CBL","PIK3CB",0.89
"CBL","NEDD4",0.751
"CBL","SRC",0.999
"CBL","INPP5D",0.786
"CBL","MMUT",0.839
"CBL","STAT3",0.88
"CBL","NCK1",0.958
"CBL","UBE2D3",0.741
"CBL","PTK2",0.893
"CBL","ZAP70",0.999
"CBL","IL6",0.771
"CBL","FGFR3",0.722
"CBL","CD2AP",0.988
"CBL","SORBS2",0.927
"CBL","AKT1",0.775
"CBL","PTPN11",0.951
"CBL","SH3GLB2",0.8
"CBL","EGFR",0.999
"CBL","INSR",0.929
"CBL","RPS27A",0.954
"CBL","CSF1",0.726
"CBL","LCK",0.982
"CBL","TYK2",0.746
"CBL","UBE2D2",0.994
"CBL","IRS1",0.704
"CBL","EPS15",0.766
"CBL","PTK6",0.809
"CBL","FYN",0.998
"CBL","SPRY2",0.999
"CBL","CRKL",0.999
"CBL","CTTN",0.701
"CBL","FLOT2",0.883
"CBL","CRK",0.999
"CBL","UBE2D1",0.833
"CBL","UBE2S",0.738
"CBL","TGFBR2",0.96
"CBL","SH3KBP1",0.999
"CBL","DDX58",0.771
"CBL","PIK3R1",0.999
"CBL","CTNNB1",0.91
"CBL","FLOT1",0.74
"CBL","LYN",0.987
"CBL","CDC42",0.912
"CBL","CSF1R",0.964
"CBL","CBLC",0.912
"CBL","VAV1",0.997
"CBL","JAK1",0.745
"CBL","ABL1",0.996
"CBL","FGFR2",0.811
"CBL","UBASH3B",0.947
"CBL","SLA",0.93
"CBL","HGS",0.789
"CBL","SH3BP2",0.717
"CBL","SORBS1",0.989
"CBL","ERBB2",0.944
"CBL","UBC",0.994
"CBL","KIT",0.957
"CBL","YWHAB",0.847
"MCAM","RHOC",0.733
"MCAM","WNT5A",0.769
"MCAM","RHOB",0.889
"MCAM","PECAM1",0.852
"MCAM","CD44",0.7
"MCAM","THY1",0.805
"MCAM","SHROOM1",0.711
"MCAM","PTPRC",0.777
"MCAM","CDH5",0.703
"MCAM","CD34",0.789
"MCAM","ITGB1",0.82
"MCAM","ENG",0.834
"GPC1","VCAN",0.808
"GPC1","EGFR",0.803
"GPC1","SDC1",0.996
"GPC1","PTPRS",0.821
"GPC1","COL15A1",0.76
"GPC1","EXT2",0.702
"GPC1","CSPG4",0.725
"GPC1","EXT1",0.764
"GPC1","FGF7",0.772
"GPC1","AGRN",0.802
"GPC1","SDC3",0.799
"GPC1","SDC2",0.989
"GPC1","CD44",0.876
"GPC1","MUC1",0.748
"GPC1","TDGF1",0.806
"GPC1","HSPG2",0.894
"GPC1","BCAN",0.728
"GPC1","HS2ST1",0.728
"GPC1","BGN",0.766
"GPC1","FGF18",0.76
"GPC1","NOTUM",0.793
"GPC1","SDC4",0.977
"GPC1","GPC3",0.761
"GPC1","SLIT3",0.894
"GPC1","COL18A1",0.968
"FARP2","RAP1A",0.907
"FARP2","PLXNA2",0.766
"FARP2","RAC1",0.773
"FARP2","SRC",0.91
"FARP2","SEMA3A",0.827
"FARP2","PIP5K1C",0.907
"FARP2","FES",0.767
"FARP2","PLXNA1",0.875
"FARP2","CDC42",0.925
"NGEF","EPHB3",0.92
"NGEF","EFNA1",0.798
"NGEF","RHOA",0.985
"NGEF","EFNA4",0.776
"NGEF","EPHA1",0.987
"NGEF","RAC3",0.905
"NGEF","EFNA3",0.761
"NGEF","CDC42",0.973
"NGEF","EPHB1",0.936
"NGEF","EPHA3",0.93
"NGEF","EPHA4",0.984
"NGEF","EPHB4",0.926
"NGEF","EPHA2",0.937
"NGEF","EPHB2",0.958
"DGKD","GPD2",0.817
"DGKD","PLCE1",0.751
"DGKD","PNPLA2",0.723
"DGKD","AGPAT3",0.779
"DGKD","AGPAT4",0.704
"DGKD","MBOAT2",0.726
"DGKD","DGAT1",0.727
"DGKD","LPL",0.906
"DGKD","GNPAT",0.812
"DGKD","AGPAT2",0.724
"DNAJC10","HSPA9",0.737
"DNAJC10","HMGN4",0.742
"DNAJC10","RPL12",0.739
"DNAJC10","UQCRFS1",0.749
"DNAJC10","HMGN1",0.747
"DNAJC10","HSPA5",0.998
"DNAJC10","HMGN2",0.738
"DNAJC10","NDUFS8",0.701
"DNAJC10","HSPA4L",0.709
"DNAJC10","HSP90B1",0.902
"DNAJC10","OS9",0.882
"DNAJC10","P4HB",0.703
"DNAJC10","CALR",0.892
"DNAJC10","FOXRED2",0.839
"DNAJC10","EDEM3",0.771
"DNAJC10","MAN1B1",0.722
"DNAJC10","PPIB",0.722
"DNAJC10","TXN",0.776
"DNAJC10","ERO1A",0.703
"DNAJC10","HSPA4",0.864
"DNAJC10","VCP",0.748
"DNAJC10","HYOU1",0.961
"DNAJC10","MZB1",0.724
"DNAJC10","CLPB",0.711
"DNAJC10","PDIA6",0.749
"DNAJC10","GRPEL1",0.735
"DNAJC10","SEL1L",0.934
"DNAJC10","MRPL11",0.737
"DNAJC10","MTHFR",0.815
"MCOLN1","FRMD6",0.826
"MCOLN1","NEU3",0.772
"MCOLN1","TPCN2",0.768
"MCOLN1","PNPLA6",0.781
"MCOLN1","PDCD6",0.777
"MCOLN1","TRPV1",0.754
"MCOLN1","TFEB",0.86
"MCOLN1","MCOLN2",0.984
"MCOLN1","TRPV2",0.756
"GPR108","SCAMP2",0.766
"DGUOK","NDUFAB1",0.7
"DGUOK","NDUFS1",0.727
"DGUOK","MGME1",0.706
"DGUOK","GUK1",0.932
"DGUOK","MT-ND6",0.7
"DGUOK","AK3",0.758
"DGUOK","MT-ND4",0.724
"DGUOK","SUCLG1",0.878
"DGUOK","TWNK",0.896
"DGUOK","NT5C3B",0.914
"DGUOK","NDUFB8",0.758
"DGUOK","AK4",0.747
"DGUOK","CTH",0.851
"DGUOK","POLG2",0.793
"DGUOK","NT5M",0.977
"DGUOK","POLG",0.919
"DGUOK","PNP",0.941
"DGUOK","DTYMK",0.796
"DGUOK","SUCLA2",0.926
"DGUOK","NDUFS4",0.744
"DGUOK","CMPK1",0.749
"DGUOK","TK1",0.885
"DGUOK","ITPA",0.91
"DGUOK","PDIA4",0.703
"DGUOK","TYMS",0.759
"DGUOK","NDUFV1",0.807
"DGUOK","NT5C3A",0.92
"DGUOK","TYMP",0.863
"DGUOK","NDUFB10",0.72
"DGUOK","NT5C2",0.926
"DGUOK","MPV17",0.96
"DGUOK","NDUFS2",0.766
"DGUOK","NDUFB6",0.716
"DGUOK","NDUFS8",0.772
"LOXL3","ELN",0.81
"LOXL3","BMP1",0.845
"LOXL3","FBLN5",0.767
"HAT1","POLDIP3",0.788
"HAT1","WDR73",0.841
"HAT1","ORC4",0.965
"HAT1","RBBP7",0.999
"HAT1","RBBP4",0.982
"HAT1","AASDHPPT",0.883
"HAT1","H3C6",0.706
"HAT1","ORC1",0.881
"HAT1","ORC5",0.97
"HAT1","H3C10",0.706
"HAT1","LSM4",0.703
"ATF2","HCFC1",0.72
"ATF2","ATF7",0.825
"ATF2","ACTB",0.8
"ATF2","JUNB",0.886
"ATF2","MSL1",0.738
"ATF2","CREB3",0.95
"ATF2","PPP1CB",0.7
"ATF2","MRGBP",0.722
"ATF2","CREB3L2",0.906
"ATF2","MORF4L1",0.731
"ATF2","WDR5",0.775
"ATF2","ACTL6A",0.743
"ATF2","CREB3L4",0.913
"ATF2","DMAP1",0.722
"ATF2","ATF3",0.758
"ATF2","RUVBL2",0.878
"ATF2","MORF4L2",0.744
"ATF2","CREM",0.952
"ATF2","PHF20",0.724
"ATF2","DDIT3",0.776
"ATF2","KANSL1",0.738
"ATF2","MCRS1",0.729
"ATF2","PPP1CA",0.711
"ATF2","PRKACB",0.782
"ATF2","KAT5",0.841
"ATF2","CREB3L1",0.903
"ATF2","SMAD4",0.755
"ATF2","JUN",0.999
"ATF2","JDP2",0.81
"ATF2","TP53",0.805
"ATF2","VPS72",0.72
"ATF2","MBTD1",0.75
"ATF2","ATF6B",0.919
"ATF2","RPS6KA5",0.956
"ATF2","TRRAP",0.737
"ATF2","CREB1",0.986
"ATF2","MSL2",0.752
"ATF2","RPS6KA4",0.708
"ATF2","FOS",0.99
"ATF2","EP400",0.734
"ATF2","KANSL3",0.728
"ATF2","MAPK9",0.972
"ATF2","CEBPG",0.76
"ATF2","AKT2",0.7
"ATF2","ING3",0.765
"ATF2","MSL3",0.731
"ATF2","AKT1",0.799
"ATF2","PPP1CC",0.705
"ATF2","RUVBL1",0.741
"ATF2","IRF3",0.978
"ATF2","OGT",0.728
"ATF2","ATF4",0.932
"ATF2","MAPK8",0.998
"ATF2","KAT8",0.742
"ATF2","PRKACA",0.777
"ATF2","CRTC2",0.822
"ATF2","PRKD2",0.758
"ATF2","MAPK11",0.993
"ATF2","KANSL2",0.733
"ATF2","PPARGC1A",0.854
"ATF2","MEAF6",0.737
"ATF2","FOSL2",0.824
"ATF2","PRKG1",0.707
"ATF2","PRKCA",0.708
"LAMC2","ITGA1",0.718
"LAMC2","LAMA3",0.998
"LAMC2","PTK2",0.719
"LAMC2","COL7A1",0.927
"LAMC2","ITGA8",0.745
"LAMC2","COL17A1",0.944
"LAMC2","CD44",0.958
"LAMC2","ITGA6",0.898
"LAMC2","DAG1",0.754
"LAMC2","ITGA5",0.864
"LAMC2","ITGA3",0.845
"LAMC2","ITGA9",0.722
"LAMC2","ITGB5",0.736
"LAMC2","ITGA4",0.732
"LAMC2","SV2A",0.721
"LAMC2","LAMA2",0.878
"LAMC2","ITGA11",0.755
"LAMC2","COL4A1",0.735
"LAMC2","LAMB3",0.999
"LAMC2","ITGB7",0.822
"LAMC2","ITGB3",0.731
"LAMC2","EGFR",0.722
"LAMC2","ITGA2",0.883
"LAMC2","LAMB2",0.956
"LAMC2","ITGB6",0.846
"LAMC2","ITGA7",0.825
"LAMC2","ITGB1",0.774
"OSGEPL1","TPRKB",0.968
"OSGEPL1","YRDC",0.989
"OSGEPL1","TP53RK",0.958
"OSGEPL1","ANKAR",0.932
"OSGEPL1","ACP1",0.824
"OSGEPL1","LAGE3",0.902
"OSGEPL1","GON7",0.888
"MCM6","RACGAP1",0.728
"MCM6","GINS4",0.999
"MCM6","MCM10",0.999
"MCM6","TYMS",0.875
"MCM6","MCMBP",0.988
"MCM6","DBF4",0.993
"MCM6","CDK2",0.907
"MCM6","RAD51",0.774
"MCM6","RFC4",0.945
"MCM6","MOK",0.782
"MCM6","MCM9",0.982
"MCM6","TIMELESS",0.988
"MCM6","CDK1",0.767
"MCM6","POLA2",0.865
"MCM6","ORC5",0.994
"MCM6","SMC4",0.734
"MCM6","SSRP1",0.865
"MCM6","POLE",0.98
"MCM6","NOC3L",0.957
"MCM6","MCM8",0.988
"MCM6","MMS22L",0.787
"MCM6","ORC1",0.997
"MCM6","RFC5",0.901
"MCM6","MAD2L1",0.825
"MCM6","POLE3",0.826
"MCM6","ATR",0.763
"MCM6","SMC1A",0.743
"MCM6","CCNA2",0.896
"MCM6","CUL2",0.848
"MCM6","KNTC1",0.75
"MCM6","LRR1",0.866
"MCM6","ATRIP",0.719
"MCM6","PRIM2",0.9
"MCM6","SMC2",0.75
"MCM6","CCNB2",0.837
"MCM6","EXO1",0.844
"MCM6","MAPRE2",0.846
"MCM6","RRM1",0.953
"MCM6","RECQL4",0.752
"MCM6","CDC20",0.839
"MCM6","CDC7",0.999
"MCM6","CHAF1B",0.747
"MCM6","CHEK1",0.901
"MCM6","MCM7",0.999
"MCM6","RRM2",0.866
"MCM6","TOP2A",0.789
"MCM6","ORC4",0.997
"MCM6","RFC3",0.961
"MCM6","FEN1",0.907
"MCM6","PCNA",0.912
"MCM6","ELOC",0.819
"MCM6","TONSL",0.733
"MCM6","PRIM1",0.932
"MCM6","POLD1",0.84
"MCM6","MCM3",0.999
"MCM6","GINS3",0.999
"MCM6","CDC45",0.999
"MCM6","WDHD1",0.998
"MCM6","PLK1",0.862
"MCM6","DUT",0.756
"MCM6","CLSPN",0.953
"MCM6","CILK1",0.782
"MCM6","RPA2",0.777
"MCM6","POLA1",0.956
"MCM6","CDT1",0.999
"MCM6","MCM2",0.999
"CCNT2","ERCC6",0.901
"CCNT2","POLR2B",0.752
"CCNT2","PCF11",0.705
"CCNT2","ELP4",0.903
"CCNT2","NELFE",0.958
"CCNT2","EAF1",0.919
"CCNT2","NELFA",0.912
"CCNT2","TCEA2",0.933
"CCNT2","CTR9",0.921
"CCNT2","RTF1",0.929
"CCNT2","TTF2",0.722
"CCNT2","NUFIP1",0.725
"CCNT2","AFF1",0.991
"CCNT2","EAF2",0.906
"CCNT2","CCNH",0.978
"CCNT2","CCNK",0.879
"CCNT2","CDC73",0.937
"CCNT2","CDK12",0.942
"CCNT2","MEPCE",0.906
"CCNT2","HEXIM2",0.882
"CCNT2","ERCC3",0.918
"CCNT2","SUPT5H",0.978
"CCNT2","WDR61",0.91
"CCNT2","ELOC",0.902
"CCNT2","POLR2A",0.87
"CCNT2","GTF2H3",0.908
"CCNT2","GTF2H1",0.908
"CCNT2","NELFCD",0.906
"CCNT2","BCCIP",0.909
"CCNT2","LEO1",0.96
"CCNT2","PEX2",0.901
"CCNT2","MLLT3",0.98
"CCNT2","CCNC",0.725
"CCNT2","GTF2B",0.8
"CCNT2","HTATSF1",0.71
"CCNT2","AFF4",0.999
"CCNT2","CDK8",0.775
"CCNT2","LARP7",0.957
"CCNT2","ICE1",0.906
"CCNT2","RBM8B",0.715
"CCNT2","CDK9",0.999
"CCNT2","ERCC2",0.903
"CCNT2","MMS19",0.9
"CCNT2","ELOA",0.914
"CCNT2","NELFB",0.929
"CCNT2","HMGN3",0.773
"CCNT2","ELP2",0.735
"CCNT2","ZC3H8",0.902
"CCNT2","HEXIM1",0.995
"ZRANB3","HLTF",0.717
"ZRANB3","RAD51",0.78
"ZRANB3","DNA2",0.738
"ZRANB3","WRN",0.79
"ZRANB3","FANCM",0.835
"ZRANB3","MUS81",0.733
"ZRANB3","PRIMPOL",0.726
"ZRANB3","RADX",0.725
"ZRANB3","PCNA",0.954
"ZRANB3","FBH1",0.774
"DARS1","SDCBP",0.784
"DARS1","GARS1",0.772
"DARS1","AIMP1",0.994
"DARS1","RPTOR",0.867
"DARS1","IARS1",0.996
"DARS1","YARS1",0.859
"DARS1","EPRS1",0.999
"DARS1","EEF1E1",0.999
"DARS1","QRSL1",0.938
"DARS1","KARS1",0.996
"DARS1","DARS2",0.96
"DARS1","LARS1",0.996
"DARS1","QARS1",0.999
"AGPS","PEX3",0.857
"AGPS","PEX26",0.779
"AGPS","GNPAT",0.997
"AGPS","FAR2",0.728
"AGPS","SCP2",0.829
"AGPS","PEX13",0.924
"AGPS","ACAA1",0.802
"AGPS","PEX2",0.876
"AGPS","PEX7",0.959
"AGPS","PEX12",0.929
"AGPS","GORASP1",0.73
"AGPS","PEX5",0.966
"AGPS","FAR1",0.849
"AGPS","PEX19",0.852
"AGPS","PEX14",0.937
"AGPS","TYSND1",0.881
"AGPS","PEX6",0.809
"AGPS","PEX10",0.927
"ARID4B","RB1",0.831
"ARID4B","H2AZ1",0.79
"ARID4B","SMARCB1",0.727
"ARID4B","SAP18",0.957
"ARID4B","ARID4A",0.925
"ARID4B","SUDS3",0.997
"ARID4B","MTA1",0.76
"ARID4B","SAP30BP",0.813
"ARID4B","PBRM1",0.732
"ARID4B","OGT",0.762
"ARID4B","HDAC2",0.988
"ARID4B","RBL1",0.833
"ARID4B","MORF4L1",0.795
"ARID4B","KDM5A",0.873
"ARID4B","NIPBL",0.714
"ARID4B","SAP30",0.997
"ARID4B","SAP130",0.969
"ARID4B","RBBP7",0.97
"ARID4B","RBBP4",0.987
"ARID4B","ACTL6A",0.895
"ARID4B","SIN3A",0.997
"ARID4B","ING2",0.951
"ARID4B","CHD3",0.775
"ARID4B","PHF12",0.981
"ARID4B","BRMS1",0.929
"ARID4B","SINHCAF",0.945
"ARID4B","HDAC1",0.99
"ARID4B","SAP30L",0.869
"ARID4B","ING1",0.975
"ARID4B","RSRC2",0.75
"ARID4B","SIN3B",0.993
"ARID4B","H2AZ2",0.751
"NID1","DAG1",0.788
"NID1","CD44",0.991
"NID1","FBLN2",0.904
"NID1","ELN",0.861
"NID1","HSPG2",0.999
"NID1","LAMC3",0.865
"NID1","FBLN1",0.835
"NID1","LAMA3",0.813
"NID1","FN1",0.997
"NID1","COL4A2",0.823
"NID1","BGN",0.786
"NID1","MMP19",0.822
"NID1","LAMB2",0.734
"NID1","MMP3",0.844
"NID1","COL6A2",0.716
"NID1","MMP14",0.855
"NID1","COL4A1",0.855
"NID1","LAMA2",0.908
"NID1","AGRN",0.985
"NID1","COL6A1",0.709
"CYTIP","EVI2B",0.762
"CYTIP","CYTH2",0.717
"CYTIP","CYTH3",0.905
"CYTIP","DGKZ",0.718
"CYTIP","CYTH1",0.988
"CYTIP","CD48",0.789
"CYTIP","SNX27",0.957
"MUL1","VPS35",0.703
"MUL1","UBE2E3",0.774
"MUL1","UBE2D1",0.785
"MUL1","RNF185",0.708
"MUL1","MAVS",0.794
"MUL1","DNM1L",0.727
"MUL1","TMEM115",0.849
"MUL1","UBE2D2",0.997
"MUL1","MFN2",0.713
"MUL1","TP53",0.82
"MUL1","MARCHF5",0.786
"MUL1","PINK1",0.752
"MUL1","NR6A1",0.954
"NMU","GNG2",0.931
"NMU","GNB1",0.895
"NMU","GPER1",0.707
"NMU","PYY",0.726
"NMU","GAL",0.886
"NMU","NMUR1",0.999
"PPAT","CTPS1",0.792
"PPAT","GART",0.999
"PPAT","PAICS",0.999
"PPAT","PGM2",0.742
"PPAT","APRT",0.797
"PPAT","MTHFD1",0.9
"PPAT","GPR143",0.7
"PPAT","GLUL",0.973
"PPAT","MMS19",0.82
"PPAT","PFAS",0.987
"PPAT","ACACA",0.846
"PPAT","GMPS",0.886
"PPAT","ADSS2",0.814
"PPAT","IMPDH2",0.839
"PPAT","PRPS2",0.975
"PPAT","TYMS",0.712
"PPAT","SHMT1",0.887
"PPAT","CAD",0.991
"PPAT","SHMT2",0.863
"PPAT","IMPDH1",0.794
"PPAT","GFPT1",0.941
"PPAT","TMEM116",0.7
"PPAT","GLS",0.937
"PPAT","CTH",0.728
"PPAT","MTHFD2",0.726
"PPAT","QRSL1",0.7
"PPAT","CIAO2B",0.715
"PPAT","ACACB",0.823
"PPAT","ADSL",0.997
"PPAT","PRPS1",0.975
"PPAT","MTHFD1L",0.845
"PPAT","HPRT1",0.711
"SRD5A3","DHDDS",0.737
"SRD5A3","DOLK",0.981
"SRD5A3","UGT2B7",0.704
"SRD5A3","SRD5A1",0.996
"SRD5A3","UGT2B17",0.724
"SRD5A3","DOLPP1",0.727
"SRD5A3","HSD17B6",0.939
"SRD5A3","MPI",0.861
"SRD5A3","PMM2",0.862
"SRD5A3","AKR1C3",0.965
"SRD5A3","HSD17B8",0.927
"SRD5A3","UGT2B15",0.762
"NOA1","MRPS23",0.902
"NOA1","MRPS28",0.803
"NOA1","MTG2",0.894
"NOA1","MRPS6",0.905
"NOA1","MRPS33",0.811
"NOA1","NIFK",0.727
"NOA1","RPUSD4",0.721
"NOA1","MRPS31",0.893
"NOA1","MCAT",0.877
"NOA1","MRPS22",0.879
"NOA1","POLR2B",0.714
"NOA1","GTPBP8",0.769
"NOA1","PES1",0.74
"NOA1","BOP1",0.733
"NOA1","MRPS26",0.895
"NOA1","MRPS16",0.83
"NOA1","TRMT10B",0.76
"NOA1","MRPS27",0.987
"NOA1","NSUN4",0.797
"NOA1","NSA2",0.74
"NOA1","MRPS12",0.825
"NOA1","MRPS2",0.905
"NOA1","MRPS17",0.859
"NOA1","MTG1",0.823
"NOA1","DAP3",0.937
"NOA1","MRPS5",0.82
"NOA1","MALSU1",0.862
"NOA1","MRM3",0.75
"NOA1","METTL17",0.844
"NOA1","MRPS21",0.837
"NOA1","GTPBP4",0.834
"NOA1","MRM1",0.726
"NOA1","MRPS14",0.809
"NOA1","MRPS15",0.934
"NOA1","TFB1M",0.947
"NOA1","NOC2L",0.764
"NOA1","MRPS18C",0.88
"POLQ","STIL",0.784
"POLQ","POLG",0.894
"POLQ","MRE11",0.774
