"from_symbol","to_symbol","combined_score"
"MAPK12","TAB1",0.828
"MAPK12","SRC",0.743
"MAPK12","AKT3",0.925
"MAPK12","PTPN3",0.97
"MAPK12","TP53",0.946
"MAPK12","MEF2D",0.829
"MAPK12","JUN",0.971
"MAPK12","PTK2",0.913
"MAPK12","ZAP70",0.919
"MAPK12","MEF2C",0.841
"MAPK12","ATF2",0.958
"MAPK12","ELK1",0.909
"MAPK12","ELK4",0.91
"MAPK12","GNB4",0.737
"MAPK12","MAPKAPK2",0.974
"MAPK12","MAP2K6",0.98
"MAPK12","DUSP7",0.753
"MAPK12","DDIT3",0.924
"MAPK12","RAPGEF3",0.912
"MAPK12","MEF2A",0.846
"MAPK12","NCF2",0.808
"MAPK12","SUV39H1",0.785
"MAPK12","MED1",0.923
"MAPK12","GNB2",0.742
"MAPK12","BCL10",0.914
"MAPK12","DLG1",0.982
"MAPK12","CARD9",0.938
"MAPK12","DUSP2",0.768
"MAPK12","NCF4",0.722
"MAPK12","MAP2K3",0.969
"MAPK12","JUNB",0.707
"MAPK12","FOSL1",0.808
"SNAP29","TSNARE1",0.823
"SNAP29","STX17",0.999
"SNAP29","STX5",0.935
"SNAP29","VAMP2",0.986
"SNAP29","NAPG",0.82
"SNAP29","STXBP5",0.957
"SNAP29","SNAP47",0.913
"SNAP29","LZTR1",0.758
"SNAP29","BNIP1",0.821
"SNAP29","STX8",0.976
"SNAP29","VPS33A",0.724
"SNAP29","STX10",0.768
"VAMP3","SNAP29",0.985
"SNAP29","EPG5",0.72
"SNAP29","STX3",0.992
"SNAP29","ATG14",0.999
"SNAP29","STX19",0.817
"SNAP29","CPLX1",0.767
"SNAP29","ZWINT",0.889
"SNAP29","BET1",0.784
"SNAP29","STX11",0.841
"SNAP29","GOSR1",0.832
"SNAP29","VTI1B",0.868
"SNAP29","NAPB",0.861
"SNAP29","SCFD1",0.767
"SNAP29","STX16",0.988
"SNAP29","SEC22B",0.919
"SNAP29","SNX4",0.911
"SNAP29","VPS51",0.811
"SNAP29","VAMP7",0.999
"SNAP29","VAMP5",0.798
"SNAP29","STX4",0.994
"SNAP29","STX2",0.841
"SNAP29","STX12",0.992
"SNAP29","EHD1",0.983
"SNAP29","RBSN",0.72
"SNAP29","STX18",0.905
"SNAP29","VAMP1",0.859
"SNAP29","VAMP8",0.999
"SNAP29","PLEKHM1",0.888
"SNAP29","NSF",0.852
"SNAP29","VTI1A",0.936
"SNAP29","STX1A",0.987
"SNAP29","PI4KA",0.741
"SNAP29","COG4",0.744
"SNAP29","NAPA",0.983
"SNAP29","IGF1R",0.703
"SNAP29","YKT6",0.988
"SNAP29","STX7",0.999
"SNAP29","EXOC4",0.735
"SNAP29","ATG5",0.776
"SNAP29","STX6",0.999
"SNAP29","GOSR2",0.877
"SNAP29","VAMP4",0.972
"SNAP29","COG6",0.905
"SNAP29","SNAP23",0.993
"THAP7","THAP11",0.955
"THAP7","THAP12",0.912
"THAP7","THAP1",0.875
"THAP7","SET",0.721
"THAP7","NCOR1",0.76
"THAP7","TAF1B",0.808
"MMP11","MMP7",0.75
"MMP11","CRYBG1",0.768
"MMP11","SDCBP",0.815
"MMP11","COL10A1",0.812
"MMP11","COL11A1",0.732
"MMP11","MMP1",0.772
"MMP11","FURIN",0.893
"MMP11","MMP10",0.78
"MMP11","DENND2B",0.775
"OSM","IL13RA1",0.713
"OSM","JAK2",0.919
"OSM","EGFR",0.753
"OSM","LEPR",0.811
"OSM","PRLR",0.792
"OSM","IFNGR1",0.703
"OSM","OSMR",0.999
"OSM","IL1B",0.749
"OSM","TNF",0.718
"OSM","TYK2",0.721
"OSM","IL4R",0.742
"OSM","STAT5B",0.726
"OSM","IL11",0.936
"OSM","IL6ST",0.998
"OSM","LIF",0.966
"OSM","STAT5A",0.761
"OSM","IL11RA",0.874
"OSM","IL27RA",0.841
"OSM","CTF1",0.93
"OSM","IL1A",0.756
"OSM","IL13RA2",0.707
"OSM","PDGFRB",0.721
"OSM","IL2RA",0.711
"OSM","STAT6",0.777
"OSM","IL10RA",0.763
"OSM","EPOR",0.823
"OSM","FGF2",0.742
"OSM","CSF3R",0.811
"OSM","STAT3",0.911
"OSM","IL6R",0.85
"OSM","CSF2RB",0.749
"OSM","JAK1",0.907
"OSM","PDGFRA",0.741
"OSM","IL12RB1",0.73
"OSM","IL2RG",0.821
"OSM","IL6",0.963
"OSM","JAK3",0.859
"OSM","IL7R",0.805
"SF3A1","SNRPN",0.99
"SF3A1","PRPF40B",0.943
"SF3A1","SF3B3",0.999
"SF3A1","PRPF31",0.996
"SF3A1","PRPF38A",0.987
"SF3A1","SNIP1",0.994
"SF3A1","PRPF4",0.998
"SF3A1","SNRPF",0.997
"SF3A1","SNRPA",0.957
"SF3A1","SNRNP200",0.999
"SF3A1","LSM3",0.995
"SF3A1","WBP4",0.988
"SF3A1","BCAS2",0.873
"SF3A1","PPIH",0.885
"SF3A1","LSM10",0.827
"SF3A1","LUC7L",0.779
"SF3A1","BUD31",0.936
"SF3A1","WBP11",0.884
"SF3A1","SRSF2",0.781
"SF3A1","UBL5",0.857
"SF3A1","CTNNBL1",0.92
"SF3A1","SNRPC",0.898
"SF3A1","SNRNP70",0.867
"SF3A1","SRRM2",0.995
"SF3A1","BUD13",0.995
"SF3A1","DHX15",0.977
"SF3A1","SF3B2",0.999
"SF3A1","LUC7L3",0.722
"SF3A1","DDX46",0.999
"SF3A1","PHF5A",0.998
"SF3A1","SNW1",0.989
"SF3A1","TCERG1",0.992
"SF3A1","XAB2",0.992
"SF3A1","SNRPD3",0.995
"SF3A1","SNRPE",0.998
"SF3A1","SNRPB",0.997
"SF3A1","KIN",0.811
"SF3A1","PRPF6",0.999
"SF3A1","YJU2",0.711
"SF3A1","TRNAU1AP",0.753
"SF3A1","SMU1",0.985
"SF3A1","PUF60",0.778
"SF3A1","LRMDA",0.77
"SF3A1","PPIL1",0.924
"RBM22","SF3A1",0.946
"SF3A1","CDC5L",0.998
"SF3A1","SRRM1",0.914
"SF3A1","SRSF6",0.703
"SF3A1","CWC15",0.945
"SF3A1","IK",0.921
"SF3A1","SART1",0.999
"SF3A1","RBM17",0.96
"SF3A1","SNRPB2",0.998
"SF3A1","SRSF1",0.967
"SF3A1","ZRSR2",0.886
"SF3A1","PPIL2",0.86
"AQR","SF3A1",0.88
"SF3A1","DHX38",0.82
"SF3A1","PPIE",0.911
"SF3A1","USP39",0.916
"SF3A1","MFAP1",0.999
"SF3A1","PRPF40A",0.963
"SF3A1","MAGOH",0.796
"SF3A1","RNF113A",0.995
"SF3A1","PRPF3",0.997
"SF3A1","RBM25",0.871
"SF3A1","CCDC97",0.799
"SF3A1","LSM7",0.993
"SF3A1","LSM6",0.991
"SF3A1","SNRPG",0.999
"SF3A1","SF3B5",0.999
"SF3A1","CHERP",0.818
"SF3A1","CWC22",0.995
"SF3A1","EIF4A3",0.784
"SF3A1","LSM5",0.991
"SF3A1","PRPF39",0.839
"SF3A1","SF3A2",0.999
"SF3A1","PRPF8",0.999
"SF3A1","SNRNP40",0.94
"SF3A1","LUC7L2",0.835
"SF3A1","LSM4",0.996
"SF3A1","ZMAT2",0.992
"SF3A1","NCBP2",0.977
"SF3A1","U2AF2",0.972
"SF3A1","U2SURP",0.853
"SF3A1","CRNKL1",0.977
"SF3A1","SNRPA1",0.999
"SF3A1","SF3B6",0.984
"SF3A1","LSM8",0.991
"SF3A1","CDC40",0.985
"SF3A1","ZC3H18",0.722
"SF3A1","RBM39",0.722
"SF3A1","C6orf52",0.753
"SF3A1","MAGOHB",0.918
"SF3A1","DDX23",0.955
"SF3A1","DDX42",0.903
"SF3A1","SNU13",0.994
"SF3A1","EFTUD2",0.999
"SF3A1","RBM10",0.858
"SF3A1","LSM2",0.993
"SF3A1","SF3A3",0.999
"SF3A1","SMNDC1",0.75
"SF3A1","TXNL4A",0.989
"SF3A1","SF3B1",0.999
"SF3A1","CWC27",0.993
"SF3A1","PRR3",0.867
"SF3A1","ZNF830",0.769
"SF3A1","HTATSF1",0.959
"SF3A1","RBMX2",0.993
"SF3A1","SF1",0.996
"SF3A1","PLRG1",0.982
"SF3A1","C19orf54",0.721
"SF3A1","CWC25",0.768
"SF3A1","SF3B4",0.999
"SF3A1","DHX16",0.998
"SF3A1","NCBP1",0.949
"SF3A1","PRPF19",0.997
"SF3A1","SNRPD1",0.999
"SF3A1","SNRPD2",0.998
"USP18","IFI44L",0.903
"USP18","IFIT2",0.809
"USP18","IRF9",0.773
"USP18","STAT1",0.886
"USP18","MX1",0.958
"USP18","OAS1",0.96
"USP18","XAF1",0.777
"USP18","CHUK",0.701
"USP18","CXCL10",0.726
"USP18","HERC5",0.956
"USP18","ISG15",0.999
"USP18","IFIT5",0.866
"USP18","OAS2",0.916
"USP18","DDX60",0.79
"USP18","MX2",0.931
"USP18","EPSTI1",0.788
"USP18","UBA7",0.921
"USP18","TAB1",0.878
"USP18","RTP4",0.917
"USP18","CMPK2",0.883
"USP18","DHX58",0.914
"USP18","MAP3K7",0.882
"USP18","SKP2",0.851
"USP18","USP20",0.841
"USP18","IFIT1",0.949
"USP18","RSAD2",0.954
"USP18","IFNAR1",0.792
"USP18","IFI35",0.805
"USP18","IFI27",0.771
"USP18","IKBKG",0.754
"USP18","RPS27A",0.789
"USP18","IRF1",0.718
"USP18","IFI44",0.939
"USP18","IFIH1",0.857
"USP18","JAK1",0.858
"USP18","USP13",0.707
"USP18","IRF7",0.936
"USP18","STAT2",0.957
"USP18","OASL",0.926
"USP18","OAS3",0.91
"USP18","EIF2AK2",0.875
"USP18","IFIT3",0.902
"USP18","IFI6",0.894
"USP18","DDX58",0.94
"USP18","HERC6",0.902
"USP18","UBE2L6",0.879
"SNRPD3","MFAP1",0.997
"SNRPD3","USP39",0.98
"SNRPD3","RBM41",0.866
"SNRPD3","NHP2",0.904
"SNRPD3","GNL3L",0.748
"SNRPD3","GEMIN4",0.938
"SNRPD3","LSM1",0.709
"SNRPD3","MAGOH",0.963
"SNRPD3","PRPF3",0.999
"SNRPD3","RBM25",0.891
"SNRPD3","RNPC3",0.982
"SNRPD3","HNRNPC",0.94
"SNRPD3","RBM8B",0.876
"SNRPD3","PHAX",0.751
"SNRPD3","RNF113A",0.989
"SNRPD3","SNRPG",0.999
"SNRPD3","LSM6",0.999
"SNRPD3","NAA38",0.784
"SNRPD3","SF3B5",0.998
"SNRPD3","ZCRB1",0.801
"SNRPD3","WDR25",0.857
"SNRPD3","SNUPN",0.772
"SNRPD3","LSM7",0.999
"SNRPD3","LSM5",0.999
"SNRPD3","SNRNP35",0.978
"SNRPD3","PRPF39",0.854
"SNRPD3","NAT10",0.753
"SNRPD3","SF3A2",0.999
"SNRPD3","PRPF18",0.74
"SNRPD3","CWC22",0.99
"SNRPD3","EIF4A3",0.963
"SNRPD3","SNRNP40",0.993
"SNRPD3","ZMAT5",0.972
"SNRPD3","DDX39B",0.929
"SNRPD3","SYMPK",0.849
"SNRPD3","PTBP1",0.75
"SNRPD3","GEMIN8",0.942
"SNRPD3","PRPF8",0.999
"SNRPD3","U2AF2",0.884
"SNRPD3","NCBP2",0.984
"SF3A1","SNRPD3",0.995
"SNRPD3","LUC7L2",0.913
"SNRPD3","LSM4",0.999
"SNRPD3","ZMAT2",0.997
"SNRPD3","CRNKL1",0.999
"SNRPD3","HNRNPM",0.865
"SNRPD3","EEF2",0.752
"SNRPD3","CACTIN",0.812
"SNRPD3","SNRPA1",0.999
"SNRPD3","AAR2",0.796
"SNRPD3","CD2BP2",0.821
"SNRPD3","HNRNPA2B1",0.784
"SNRPD3","LSM8",0.999
"SNRPD3","SF3B6",0.99
"SNRPD3","CDC40",0.999
"SNRPD3","CASC3",0.82
"SNRPD3","CRIPT",0.801
"SNRPD3","ERH",0.982
"SNRPD3","CLNS1A",0.997
"SNRPD3","CPSF3",0.873
"SNRPD3","NOP10",0.835
"SNRPD3","MAGOHB",0.989
"SNRPD3","SNU13",0.998
"SNRPD3","DDX23",0.996
"SNRPD3","EFTUD2",0.999
"SNRPD3","TXNL4A",0.998
"SNRPD3","SPACA6",0.744
"SNRPD3","RBM48",0.807
"SNRPD3","SF3B1",0.996
"SNRPD3","LSM2",0.999
"SNRPD3","SF3A3",0.998
"SNRPD3","SCNM1",0.805
"SNRPD3","WDR70",0.803
"SNRPD3","TXNL4B",0.922
"SNRPD3","ALYREF",0.87
"SNRPD3","SMN1",0.981
"SNRPD3","SRSF3",0.726
"SNRPD3","CWC27",0.991
"SNRPD3","HNRNPU",0.849
"SNRPD3","DDX20",0.955
"SNRPD3","RBMX2",0.988
"SNRPD3","HTATSF1",0.917
"SNRPD3","TGS1",0.721
"SNRPD3","CWC25",0.909
"SNRPD3","PLRG1",0.997
"GPKOW","SNRPD3",0.811
"SNRPD3","WDR77",0.996
"SNRPD3","SLU7",0.905
"SNRPD3","PRPF19",0.999
"SNRPD3","SNRPD1",0.999
"SNRPD3","PTGES3",0.76
"SNRPD3","SNRPD2",0.999
"SNRPD3","DHX16",0.99
"SNRPD3","SF3B4",0.995
"SNRPD3","NCBP1",0.986
"SNRPD3","SF3B3",0.998
"SNRPD3","PRPF40B",0.816
"SNRPD3","SNRPN",0.999
"SNRPD3","PRMT1",0.951
"SNRPD3","HNRNPK",0.728
"SNRPD3","RBM42",0.924
"SNRPD3","SNRNP200",0.999
"SNRPD3","SNRPA",0.999
"SNRPD3","SNRPF",0.999
"SNRPD3","WRAP53",0.802
"SNRPD3","TMIGD2",0.744
"SNRPD3","LSM3",0.999
"SNRPD3","SNIP1",0.991
"SNRPD3","PRPF4",0.998
"SNRPD3","PRPF38A",0.986
"SNRPD3","PRPF31",0.998
"SNRPD3","LUC7L",0.936
"SNRPD3","WBP4",0.985
"SNRPD3","BCAS2",0.992
"SNRPD3","YBX1",0.925
"SNRPD3","LSM10",0.999
"SNRPD3","PPIH",0.972
"SNRPD3","WBP11",0.804
"SNRPD3","BUD31",0.999
"SNRPD3","SNRNP27",0.948
"SNRPD3","CPSF2",0.852
"SNRPD3","SYF2",0.991
"SNRPD3","FRG1",0.811
"SNRPD3","SNRPC",0.999
"SNRPD3","SNRNP70",0.999
"SNRPD3","NVL",0.751
"SNRPD3","STRAP",0.955
"SNRPD3","ISY1",0.897
"SNRPD3","TFIP11",0.754
"SNRPD3","UBL5",0.894
"SNRPD3","TARDBP",0.832
"SNRPD3","CTNNBL1",0.901
"SNRPD3","BUD13",0.988
"SNRPD3","NKAP",0.801
"SNRPD3","POLR2F",0.735
"SNRPD3","HNRNPR",0.847
"SNRPD3","SRRM2",0.991
"SNRPD3","GAR1",0.831
"SNRPD3","LSM11",0.971
"SNRPD3","LUC7L3",0.792
"SNRPD3","POLR2A",0.752
"SNRPD3","DHX15",0.99
"SNRPD3","SF3B2",0.998
"SNRPD3","SNRNP48",0.912
"SNRPD3","PSME3IP1",0.801
"SNRPD3","SNW1",0.998
"SNRPD3","DDX46",0.964
"SNRPD3","PHF5A",0.995
"PDCD7","SNRPD3",0.845
"SNRPD3","XAB2",0.998
"SNRPD3","TCERG1",0.862
"SNRPD3","CWF19L2",0.905
"SNRPD3","PPWD1",0.831
"SNRPD3","SNRPB",0.999
"SNRPD3","POLR2L",0.741
"SNRPD3","SSB",0.841
"SNRPD3","HNRNPH1",0.816
"SNRPD3","TRA2B",0.766
"SNRPD3","SNRPE",0.999
"SNRPD3","SMU1",0.992
"SNRPD3","YJU2",0.924
"SNRPD3","PRPF6",0.999
"SNRPD3","PUF60",0.709
"SNRPD3","PRKRIP1",0.814
"SNRPD3","GEMIN6",0.97
"SNRPD3","SDE2",0.841
"SNRPD3","KIN",0.803
"SNRPD3","SRRM1",0.888
"SNRPD3","CWC15",0.997
"SNRPD3","TEP1",0.731
"SNRPD3","GEMIN5",0.972
"SNRPD3","POLR2C",0.707
"SNRPD3","LRMDA",0.826
"SNRPD3","PPIL1",0.99
"RBM22","SNRPD3",0.997
"SNRPD3","CDC5L",0.999
"SNRPD3","SART1",0.998
"SNRPD3","ARMC7",0.922
"SNRPD3","IK",0.983
"SNRPD3","DKC1",0.773
"SNRPD3","SRSF1",0.962
"SNRPD3","SNRNP25",0.763
"SNRPD3","SMN2",0.951
"SNRPD3","PRPF4B",0.82
"SNRPD3","PRMT5",0.996
"SNRPD3","SNRPB2",0.999
"SNRPD3","FAM32A",0.813
"SNRPD3","PPIG",0.862
"AQR","SNRPD3",0.997
"SNRPD3","TAF15",0.721
"SNRPD3","DHX38",0.926
"SNRPD3","GEMIN2",0.963
"SNRPD3","ZRSR2",0.946
"SNRPD3","PPIL2",0.861
"SNRPD3","PPIE",0.989
"SNRPD3","HNRNPA1",0.893
"SNRPD3","DHX8",0.992
"MAPK1","RPS6KB1",0.927
"MAPK1","AKT1",0.988
"MAPK1","PTPN11",0.955
"MAPK13","MAPK1",0.907
"MAPK1","DUSP3",0.979
"MAPK1","BAD",0.917
"MAPK1","DAPK3",0.922
"MAPK1","KSR1",0.712
"MAPK1","SMAD1",0.965
"MAPK1","BRAF",0.949
"MAPK1","ITGB3",0.728
"MAPK1","CSNK2A2",0.786
"MAPK1","SLC9A1",0.921
"MAPK1","CXCL8",0.735
"MAPK1","PTPN7",0.998
"MAPK1","PTPRR",0.996
"MAPK1","MAP2K1",0.999
"MAPK1","GNAI2",0.934
"MAPK1","PLA2G4C",0.906
"MAPK1","RPS6KA2",0.991
"MAPK1","ERF",0.858
"MAPK1","PLAAT3",0.705
"MAPK1","ROCK2",0.919
"MAPK1","MAP3K7",0.926
"MAPK1","BCL2L11",0.953
"MAPK1","PRKCZ",0.919
"MAPK1","EGR1",0.946
"MAPK1","RPS6KA3",0.989
"MAPK1","NFATC3",0.93
"MAPK1","STMN1",0.949
"MAPK1","NRAS",0.959
"MAPK1","DUSP4",0.931
"MAPK1","PTPRA",0.784
"MAPK1","AKT2",0.929
"MAPK1","IL6ST",0.702
"MAPK1","GNAI1",0.931
"MAPK1","ARRB2",0.985
"MAPK1","APP",0.827
"MAPK1","FOXO3",0.963
"MAPK1","PCYT1A",0.908
"MAPK1","PLA2G4A",0.97
"MAPK1","DAPK2",0.92
"MAPK1","DUSP8",0.808
"MAPK1","RPS6KA6",0.928
"MAPK1","DUSP5",0.888
"MAPK1","ATP1B1",0.905
"MAPK1","FOS",0.992
"MAPK1","HSF1",0.858
"MAPK1","MAPK3",0.994
"MAPK1","DUSP6",0.996
"MAPK1","TBX3",0.911
"MAPK1","HMGB1",0.792
"MAPK1","ETS2",0.945
"MAPK1","GNB1",0.808
"MAPK1","NFATC2",0.921
"MAPK1","CDKN2A",0.846
"MAPK1","SP1",0.969
"MAPK1","PRKCA",0.931
"MAPK1","PPARG",0.736
"MAPK1","CALD1",0.95
"MAPK1","ATP1B3",0.902
"MAPK1","PLCG1",0.769
"MAPK1","CYBA",0.909
"MAPK1","SPHK1",0.922
"MAPK1","CTNNB1",0.736
"MAPK1","FGF2",0.78
"MAPK1","CASP9",0.841
"MAPK1","CREBBP",0.803
"MAPK1","SPHK2",0.916
"MAPK1","ATP1A1",0.943
"MAPK1","LYN",0.829
"MAPK1","PPP2CA",0.974
"MAPK1","NCF1",0.923
"MAPK1","JAK1",0.745
"MAPK1","ABL1",0.724
"MAPK1","MALT1",0.922
"MAPK1","MAPK8",0.747
"MAPK1","PRKACA",0.929
"MAPK1","CDKN1B",0.858
"MAPK1","PPP2R1B",0.942
"MAPK1","MAPK11",0.906
"MAPK1","PTGS2",0.78
"MAPK1","GNAI3",0.934
"MAPK1","PTPN6",0.933
"MAPK1","DUSP16",0.859
"MAPK1","RAC2",0.942
"MAPK1","CREB5",0.946
"MAPK1","ATF4",0.702
"MAPK1","MITF",0.932
"MAPK1","CYBB",0.926
"MAPK1","YWHAB",0.795
"MAPK1","KRAS",0.988
"MAPK1","CDKN1A",0.732
"MAPK1","MCL1",0.74
"MAPK1","EIF4EBP1",0.978
"VCL","MAPK1",0.786
"MAPK1","STAT1",0.95
"MAPK1","CREB3L4",0.909
"MAPK1","JAK2",0.794
"MAPK1","MEF2A",0.712
"MAPK1","MBP",0.953
"MAPK1","PEA15",0.998
"MAPK1","MKNK2",0.983
"MAPK1","SHC1",0.962
"MAPK1","NCF2",0.915
"MAPK1","PIK3CA",0.822
"MAPK1","TSC1",0.926
"MAPK1","SOS1",0.772
"MAPK1","TNF",0.757
"MAPK1","RAF1",0.975
"MAPK1","NFATC1",0.927
"MAPK1","SMAD5",0.923
"MAPK1","BCL10",0.917
"MAPK1","PXDN",0.721
"MAPK1","IER3",0.77
"MAPK1","GNB2",0.742
"MAPK1","PXN",0.835
"MAPK1","GRB2",0.92
"MAPK1","CREB3",0.918
"MAPK12","MAPK1",0.927
"MAPK1","POLDIP3",0.731
"MAPK1","BCL2",0.969
"MAPK1","THRB",0.912
"MAPK1","NCF4",0.924
"MAPK1","DUSP2",0.841
"MAPK1","ETS1",0.992
"MAPK1","MYC",0.983
"MAPK1","TBC1D7",0.9
"MAPK1","ROCK1",0.922
"MAPK1","STAT5A",0.878
"MAPK1","CARD9",0.916
"MAPK1","CREB3L2",0.903
"MAPK1","DUSP12",0.812
"MAPK1","MAP2K3",0.977
"MAPK1","SMAD9",0.915
"MAPK1","PRKCD",0.929
"MAPK1","TSC2",0.952
"MAPK1","HRAS",0.979
"MAPK1","GNRH1",0.918
"MAPK1","LAMTOR3",0.961
"MAPK1","CASP3",0.961
"MAPK1","GAPDH",0.701
"MAPK1","ACTB",0.767
"MAPK1","PRKCB",0.928
"MAPK1","MAPK14",0.995
"MAPK1","NFKB1",0.79
"MAPK1","PLA2G4F",0.903
"MAPK1","RPS6KA5",0.935
"MAPK1","FN1",0.716
"MAPK1","HSP90AA1",0.941
"MAPK1","FOXO4",0.922
"MAPK1","RPS6KA1",0.999
"MAPK1","DUSP1",0.996
"MAPK1","DUSP10",0.813
"MAPK1","GJA1",0.943
"MAPK1","GNB5",0.754
"MAPK1","SMAD3",0.962
"MAPK1","CASP8",0.839
"MAPK1","FOXO1",0.941
"MAPK1","L1CAM",0.819
"MAPK1","ARRB1",0.989
"MAPK1","FRS2",0.795
"MAPK1","CREB1",0.962
"MAPK1","MAP3K1",0.858
"MAPK1","CEBPB",0.877
"MAPK1","SMAD2",0.967
"MAPK1","IQGAP1",0.988
"MAPK1","RPS6KB2",0.921
"MAPK1","HIF1A",0.985
"MAPK1","PPP2CB",0.954
"MAPK1","MAP2K2",0.999
"MAPK1","PPP2R1A",0.929
"MAPK1","AKT3",0.927
"MAPK1","DAPK1",0.956
"MAPK1","RELA",0.717
"MAPK1","PRKACB",0.929
"MAPK1","GSK3B",0.742
"MAPK1","MKNK1",0.999
"MAPK1","CREB3L1",0.9
"MAPK1","SRC",0.932
"MAPK1","TP53",0.998
"MAPK1","EP300",0.818
"MAPK1","HSP90AB1",0.813
"MAPK1","SMAD4",0.816
"MAPK1","JUN",0.998
"MAPK1","CYCS",0.775
"MAPK1","STAT3",0.996
"MAPK1","GNG12",0.714
"MAPK1","ATF2",0.973
"MAPK1","ELK1",0.994
"MAPK1","ELK4",0.937
"MAPK1","GNB4",0.75
"MAPK1","DUSP7",0.916
"MAPK1","IL6",0.936
"MAPK1","MAP2K6",0.966
"MAPK1","NR4A1",0.924
"MAPK1","MAPKAPK2",0.888
"TCN2","MTRR",0.79
"TCN2","DHFR2",0.791
"TCN2","AK1",0.718
"TCN2","LTF",0.84
"TCN2","DHFRP1",0.787
"TCN2","LMBRD1",0.825
"TCN2","CD320",0.999
"TCN2","MTR",0.786
"TCN2","CBL",0.917
"TCN2","MMUT",0.808
"TCN2","MTHFR",0.769
"TCN2","AMN",0.766
"CRYBB3","TRNT1",0.755
"CRYBB3","TSC2",0.705
"CRYBB3","BFSP1",0.789
"CRYBB3","CRYAB",0.82
"CRYBB3","HSF4",0.706
"SLC25A1","CXorf56",0.797
"SLC25A1","CS",0.964
"SLC25A1","CLTCL1",0.853
"SLC25A1","UFD1",0.715
"SLC25A1","C15orf40",0.798
"GRN","SLC25A1",0.803
"SLC25A1","MRPL40",0.822
"SLC25A1","POLE2",0.81
"SLC25A1","ESS2",0.813
"SLC25A1","ACLY",0.832
"SLC25A1","DGCR2",0.808
"SLC25A1","DRG1",0.801
"SLC25A1","CLTC",0.734
"LGALS2","GAL",0.784
"LGALS2","CLC",0.709
"LGALS2","PAICS",0.767
"LGALS2","CHD7",0.72
"LGALS1","PTPRC",0.905
"LGALS1","LGALS3",0.735
"LGALS1","PIBF1",0.712
"LGALS1","LUM",0.713
"LGALS1","LGALS3BP",0.826
"LGALS1","ANXA2",0.766
"LGALS1","EMP3",0.748
"LGALS1","FN1",0.878
"LGALS1","S100A4",0.737
"LGALS1","VIM",0.879
"LGALS1","HRAS",0.75
"SRRD","RRP36",0.763
"ANKRD54","LIAS",0.942
"ANKRD54","TULP3",0.834
"MICALL1","EHD3",0.931
"MICALL1","EIF3H",0.713
"MICALL1","EIF3E",0.939
"MICALL1","EIF3M",0.846
"MICALL1","FAU",0.967
"MICALL1","EIF3K",0.877
"MICALL1","RAB10",0.748
"MICALL1","RPS3",0.752
"MICALL1","RAB35",0.84
"MICALL1","SELENOP",0.728
"MICALL1","EIF3C",0.837
"MICALL1","RAB13",0.836
"MICALL1","PACSIN2",0.864
"MICALL1","EIF3D",0.932
"MICALL1","RAB8A",0.887
"MICALL1","RAB15",0.757
"MICALL1","NEDD9",0.727
"MICALL1","EHD4",0.817
"MICALL1","EIF3B",0.78
"MICALL1","EIF3A",0.74
"MICALL1","EHD1",0.997
"CENPM","TK1",0.74
"CENPM","CENPU",0.999
"CENPM","KIF4A",0.741
"CENPM","H4-16",0.8
"CENPM","CCNB2",0.887
"CENPM","CENPA",0.999
"CENPM","PCLAF",0.739
"CENPM","CDK1",0.851
"CENPM","CENPO",0.999
"CENPM","CENPP",0.998
"CENPM","CDC20",0.937
"CENPM","CENPF",0.789
"CENPM","CCNB1",0.714
"CENPM","MYO1G",0.722
"CENPM","BUB1",0.73
"CENPM","RRM2",0.862
"CENPM","ZWINT",0.814
"CENPM","CENPK",0.999
"CENPM","CDCA5",0.715
"CENPM","ESPL1",0.703
"CENPM","CEP55",0.772
"CENPM","SPC24",0.784
"CENPM","CENPW",0.995
"CENPM","BIRC5",0.801
"CENPM","H4C9",0.802
"CENPM","OIP5",0.857
"CENPM","DLGAP5",0.803
"CENPM","CENPT",0.999
"CENPM","HJURP",0.827
"CENPM","BUB1B",0.884
"CENPM","GINS2",0.835
"CENPM","KIF15",0.747
"CENPM","CCNA2",0.779
"CENPM","PBK",0.704
"CENPM","PLK1",0.745
"CENPM","KNL1",0.809
"CENPM","CENPQ",0.999
"CENPM","H2BC8",0.803
"CENPM","CDC45",0.842
"CENPM","H4C8",0.801
"CENPM","SKA1",0.774
"CENPM","MAD2L1",0.818
"CENPM","CENPH",0.999
"CENPM","CENPX",0.989
"CENPM","ITGB3BP",0.994
"CENPM","CENPS",0.997
"CENPM","H2BC4",0.8
"CENPM","H2AC6",0.802
"CENPM","CDCA3",0.835
"CENPM","CENPN",0.999
"CENPM","KIF11",0.799
"CENPM","CENPC",0.999
"CENPM","CENPE",0.725
"CENPM","CENPL",0.999
"CENPM","AURKB",0.845
"CENPM","KIF20A",0.825
"CENPM","CDCA8",0.823
"CENPM","CENPI",0.999
"HSCB","SDHAF1",0.904
"HSCB","FDX1",0.804
"HSCB","GRPEL1",0.862
"HSCB","GLRX5",0.944
"HSCB","ABCB7",0.784
"HSCB","BCS1L",0.713
"HSCB","SDHB",0.766
"HSCB","HSPA4",0.73
"HSCB","ISCU",0.978
"HSCB","NUBPL",0.724
"HSCB","DNAJC19",0.826
"HSCB","NFU1",0.874
"HSCB","CTNNB1",0.724
"HSCB","LYRM7",0.873
"HSCB","LYRM4",0.866
