,node1,node2,node3,node4,node5
s1,0.34251613010378534,1.0751105691957044,0.20314587480705212,0.06328379317536213,0.933760781299345
s2,0.3558186522192877,0.22741546452377012,0.696030028987227,0.6773606538759627,0.7323149563860137
s3,0.46806308285535125,0.836241141322863,0.15524768948581388,0.07745977492479152,0.2951875361393143
s4,0.9995545973999868,2.0711387977444535,0.052962777143269205,0.15409835091702462,0.020751700829320603
s5,0.7092035278648318,0.08880099560490276,0.994630633843568,1.0393546561933422,1.1780501347439962
s6,1.406337220752125,1.5849435048140834,0.8559956721448787,0.8921563244115293,0.6760869277639594
s7,4.138606523254997,3.5933545553975126,3.352204252727797,3.9340731538762355,1.4801427695848117
s8,0.2888461215683611,0.4431238671795545,0.15838286543686836,0.11971058324899257,0.016024235185661144
s9,1.992074962021013,2.861096774058029,0.8164542999136829,0.619306136837419,0.8503925948782262
s10,0.8793959938080412,3.6136979664508364,1.336554457021057,1.397394280643405,1.534301996511239
s11,5.731912939692703,6.877088055971356,3.1347199098475937,3.668439941178804,1.5484157049595706
s12,2.8431904549886498,5.515448708160507,0.14175697729097766,0.0021421722190144614,0.22038248106627725
s13,4.157001198366822,4.483579121027719,2.6963288388181317,2.4673727832767853,2.768546123358549
s14,2.568701053303706,4.342659663901259,0.5108897432137596,0.29598135249137025,0.8351961312147428
s15,1.3338944931177703,3.8836408984011466,0.8842046808319375,1.0315612115639754,0.9054904146932856
s16,2.595691569517045,6.080975152695557,0.7898555549963566,0.8304543787777043,0.776543658722925
s17,4.220821032141187,9.363450649012261,0.9761014284277036,1.0294189274075556,0.7364177128905868
s18,11.3982388305526,23.56021675177829,1.3083553511524948,1.3359782445862738,1.0084146086173549
s19,8.824973053844356,16.67005663595573,0.21968016238059435,0.10781986665472962,0.46516834101589494
s20,15.011941429627699,30.401761881560248,1.171153879613779,1.1905865649867045,1.1421547076615963
s21,40.83244284004265,75.92523982129167,1.873409698581632,2.004508757007044,1.3356650497777804
s22,14.596060705401012,25.921752314972768,1.6765816078840485,1.7850678466860335,0.9150585952486264
s23,18.782680454939843,36.04128632461278,0.029012089091346244,0.036610493598673535,0.09662150356059407
s24,9.666925361175293,18.730073054700654,0.023014026733275753,0.10640935472870335,0.17292341917298842
s25,12.491375692292525,20.76691477153705,2.3546629761645903,2.26389207353166,2.522535380685964
s26,11.972174452035814,20.746505012996213,1.7777338841480141,1.8550658848025172,1.0802255773937735
s27,9.123774615083828,11.175963732675799,4.830999045429981,4.979366277428592,4.0987383990803545
s28,3.7412806627634585,6.060409818121295,0.8915468476158435,0.8805687923954735,0.6351894246024639
s29,2.5132251784913366,5.1309182473398085,0.3623171253225651,0.1635224633598849,0.438250887324483
s30,2.916053830412276,4.138765657482191,1.0937929402876247,0.9457077662669222,1.4554999398692323
s31,1.5070235429506564,4.093679188841247,0.8507676827277781,1.0067478846890683,0.6254071669866367
